MEGFR,Viatura_COD,TIPO_DECIR,ELEMENTO,COD_EQUIPA,CODIGO_ICNF,TIPOLOGIA,MODELO,MARCA,CHASSIS,MATRICULA,UO_DRCNF,BASE,ESTADO,AGFR,LAT_BASE,LONG_BASE,DDI_VIATURA,Ligada_Meios_v1
FSBF,VFCI AU-27-IV,VFCI,NULL,NULL,VFCI 03 FSBF,NULL,4x4,Renault,NULL,AU-27-IV,NULL,Guarda,NULL,NACIONAL,"40,538056","-7,286139",NULL,NÃO ligada
FSBF,VFCI AU-28-IV,VFCI,NULL,NULL,VFCI 01 FSBF,NULL,4x4,Renault,NULL,AU-28-IV,NULL,Vila Pouca de Aguiar,NULL,NACIONAL,"41,500083","-7,640167",NULL,NÃO ligada
FSBF,VFCI AU-30-IV,VFCI,NULL,NULL,VFCI 05 FSBF,NULL,Navarra,Nissan ,NULL,AU-30-IV,NULL,Viseu,NULL,NACIONAL,"40,656152","-7,900762",NULL,NÃO ligada
FSBF,VFCI AU-34-IV,VFCI,NULL,NULL,VFCI 02 FSBF,NULL,4x4,Renault,NULL,AU-34-IV,NULL,Guarda,NULL,NACIONAL,"40,538056","-7,286139",NULL,NÃO ligada
FSBF,VFCI AU-41-IV,VFCI,NULL,NULL,VFCI 04 FSBF,NULL,4x4,Renault,NULL,AU-41-IV,NULL,Marinha Grande,NULL,NACIONAL,"39,862789","-8,932041",NULL,NÃO ligada
VN,VLCI 94-VJ-56,VLCI,SF 3VN04,SF 3VN04,NULL,NULL,L200,MITSUBISHI,NULL,94-VJ-56,NULL,Rio Maior,NULL,LVT,"39,336631","-8,942102",NULL,Ligada
VN,VLCI 38-XF-83,VLCI,SF 3VN05,SF 3VN05,NULL,NULL,L200,MITSUBISHI,NULL,38-XF-83,NULL,Rio Maior,NULL,LVT,"39,336631","-8,942102",NULL,Ligada
VN,VLCI 17-TX-63,VLCI,SF 3VN06,SF 3VN06,NULL,NULL,Hilux,Toyota,NULL,17-TX-63,NULL,Rio Maior,NULL,LVT,"39,336631","-8,942102",NULL,Ligada
VN,VLCI 89-BV-76,VLCI,SF 3VN07,SF 3VN07,NULL,NULL,L200,MITSUBISHI,NULL,89-BV-76,NULL,Setúbal,NULL,ALENTEJO,"38,520659","-8,892115",NULL,Ligada
VN,VLCI 87-IB-71,VLCI,SF 3VN08,SF 3VN08,NULL,NULL,BT50,MAZDA,NULL,87-IB-71,NULL,Setúbal,NULL,ALENTEJO,"38,520659","-8,892115",NULL,Ligada
VN,VLCI 38-XF-58,VLCI,SF 3VN10,SF 3VN10,NULL,NULL,L200,MITSUBISHI,NULL,38-XF-58,NULL,Alcochete,NULL,LVT,"38,756885","-8,960914",NULL,Ligada
VN,VLCI 93-AG-05,VLCI,SF 3VN11,SF 3VN11,NULL,NULL,L200,MITSUBISHI,NULL,93-AG-05,NULL,Costa da Caparica,NULL,LVT,"38,576871","-9,194715",NULL,Ligada
VN,VLCI 89-BV-82,VLCI,SF 3VN12,SF 3VN12,NULL,NULL,L200,MITSUBISHI,NULL,89-BV-82,NULL,Golegã,NULL,LVT,"39,401614","-8,487126",NULL,Ligada
VN,VLCI 38-XF-86,VLCI,SF 4VN01,SF 4VN01,NULL,NULL,L200,MITSUBISHI,NULL,38-XF-86,NULL,Portalegre,NULL,ALENTEJO,"39,300863","-7,430818",NULL,Ligada
VN,VLCI 94-VJ-60,VLCI,SF 4VN01,SF 4VN01,NULL,NULL,L200,MITSUBISHI,NULL,94-VJ-60,NULL,Portalegre,NULL,ALENTEJO,"39,300863","-7,430818",NULL,Ligada
VN,VLCI 89-BV-85,VLCI,SF 4VN01,SF 4VN01,NULL,NULL,L200,MITSUBISHI,NULL,89-BV-85,NULL,Portalegre,NULL,ALENTEJO,"39,300863","-7,430818",NULL,Ligada
VN,VLCI 17-TX-65,VLCI,SF 4VN02,SF 4VN02,NULL,NULL,Hilux,Toyota,NULL,17-TX-65,NULL,Vila Nova Santo André,NULL,ALENTEJO,"38,10363","-8,77964",NULL,Ligada
VN,VLCI 38-XF-89,VLCI,SF 4VN03,SF 4VN03,NULL,NULL,L200,MITSUBISHI,NULL,38-XF-89,NULL,Mértola,NULL,ALENTEJO,"37,637701","-7,663381",NULL,Ligada
VN,49-07-QM,NULL,SF 4VN04,SF 4VN04,NULL,NULL,PATROL,NISSAN,NULL,49-07-QM,NULL,Ponte de Sor,NULL,ALENTEJO,"39,248675","-8,012582",NULL,Ligada
VN,VLCI 94-VJ-61,VLCI,SF 4VN05,SF 4VN05,NULL,NULL,L200,MITSUBISHI,NULL,94-VJ-61,NULL,Évora,NULL,ALENTEJO,"38,574732","-7,908132",NULL,Ligada
VN,VLCI 17-TX-64,VLCI,SF 4VN06,SF 4VN06,NULL,NULL,Hilux,Toyota,NULL,17-TX-64,NULL,Beja,NULL,ALENTEJO,"38,022129","-7,866577",NULL,Ligada
VN,VLCI 17-TX-67,VLCI,SF 5VN01,SF 5VN01,NULL,NULL,L200,MITSUBISHI,NULL,17-TX-67,NULL,Castro Marim,NULL,ALGARVE,"37,2312","-7,425914",NULL,Ligada
VN,VLCI 28-XF-57,VLCI,SF 1VN04,SF 1VN04,NULL,NULL,L200,MITSUBISHI,NULL,28-XF-57,NULL,Mogadouro,NULL,NORTE,"41,339951","-6,714053",NULL,Ligada
VN,VLCI 94-VJ-50,VLCI,SF 1VN05,SF 1VN05,NULL,NULL,L200,MITSUBISHI,NULL,94-VJ-50,NULL,Gerês,NULL,NORTE,"41,737619","-8,158567",NULL,Ligada
VN,VLCI 17-TX-58,VLCI,SF 1VN06,SF 1VN06,NULL,NULL,L200,MITSUBISHI,NULL,17-TX-58,NULL,Arcos Valdevez,NULL,NORTE,"41,844307","-8,421123",NULL,Ligada
VN,VLCI 94-VJ-53,VLCI,SF 2VN01,SF 2VN01,NULL,NULL,L200,MITSUBISHI,NULL,94-VJ-53,NULL,Seia,NULL,CENTRO,"40,419765","-7,702054",NULL,Ligada
VN,VLCI 38-XF-66,VLCI,SF 2VN02,SF 2VN02,NULL,NULL,L200,MITSUBISHI,NULL,38-XF-66,NULL,Manteigas,NULL,CENTRO,"40,402398","-7,537512",NULL,Ligada
VN,VLCI 89-BV-75,VLCI,SF 2VN03,SF 2VN03,NULL,NULL,L200,MITSUBISHI,NULL,89-BV-75,NULL,Sabugal,NULL,CENTRO,"40,331119","-7,098171",NULL,Ligada
VN,VLCI 17-TX-61,VLCI,SF 2VN05,SF 2VN05,NULL,NULL,L200,MITSUBISHI,NULL,17-TX-61,NULL,São Jacinto,NULL,CENTRO,"40,670926","-8,724708",NULL,Ligada
VN,VLCI 38-XF-70,VLCI,SF 2VN06,SF 2VN06,NULL,NULL,L200,MITSUBISHI,NULL,38-XF-70,NULL,Arganil,NULL,CENTRO,"40,216424","-7,919146",NULL,Ligada
VN,VLCI 94-VJ-54,VLCI,SF 2VN08,SF 2VN08,NULL,NULL,L200,MITSUBISHI,NULL,94-VJ-54,NULL,Coimbra,NULL,CENTRO,"40,221088","-8,446523",NULL,Ligada
VN,VLCI 94-VJ-55,VLCI,SF 2VN10,SF 2VN10,NULL,NULL,Hilux,Toyota,NULL,94-VJ-55,NULL,Castelo Branco,NULL,CENTRO,"39,816269","-7,510944",NULL,Ligada
VN,VLCI 94-VJ-58,VLCI,SF 3VN01,SF 3VN01,NULL,NULL,L200,MITSUBISHI,NULL,94-VJ-58,NULL,Sintra,NULL,LVT,"38,800368","-9,381725",NULL,Ligada
VN,VLCI 17-TX-62,VLCI,SF 3VN02,SF 3VN02,NULL,NULL,Hilux,Toyota,NULL,17-TX-62,NULL,Setúbal,NULL,LVT,"38,520659","-8,892115",NULL,Ligada
VN,VLCI 94-VJ-57,VLCI,SF 3VN03,SF 3VN03,NULL,NULL,L200,MITSUBISHI,NULL,94-VJ-57,NULL,Setúbal,NULL,LVT,"38,520659","-8,892115",NULL,Ligada
ESF,VLCI 69-DV-11,VLCI,SF 47-115,SF 47-115,NULL,NULL,Navarra D40,Nissan,NULL,69-DV-11,Município de Cabeceiras de Basto,Cabeceiras de Basto,NULL,NORTE,"41,513918","-7,993614",NULL,Ligada
ESF,VLCI 77-NS-40,VLCI,SF 59-118,SF 59-118,NULL,NULL,Hilux,Toyota,NULL,77-NS-40,APFNT - Associação de Produtores Florestais do Nordeste Transmontano,Mogadouro,NULL,NORTE,"41,339382","-6,706159",NULL,Ligada
VN,VLCI 94-VJ-63,VLCI,SF 5VN02,SF 5VN02,NULL,NULL,L200,MITSUBISHI,NULL,94-VJ-63,NULL,Lagos,NULL,ALGARVE,"37,131597","-8,66763",NULL,Ligada
VN,VLCI 39-XF-08,VLCI,SF 5VN03,SF 5VN03,NULL,NULL,L200,MITSUBISHI,NULL,39-XF-08,NULL,Lagos,NULL,ALGARVE,"37,131597","-8,66763",NULL,Ligada
VN,VLCI 17-TX-66,VLCI,SF 5VN04,SF 5VN04,NULL,NULL,Hilux,Toyota,NULL,17-TX-66,NULL,Lagos,NULL,ALGARVE,"37,131597","-8,66763",NULL,Ligada
VN,VLCI 94-VJ-62,VLCI,SF 5VN06,SF 5VN06,NULL,NULL,L200,MITSUBISHI,NULL,94-VJ-62,NULL,Odemira,NULL,ALGARVE,"37,597208","-8,639516",NULL,Ligada
VN,VLCI  94-VJ-64,VLCI,SF 5VN05,SF 5VN05,NULL,NULL,L200,MITSUBISHI,NULL,94-VJ-64,NULL,Olhão,NULL,ALGARVE,"37,03248","-7,817947",NULL,Ligada
VN,VLCI 10-MB-38,VLCI,SF 5VN07,SF 5VN07,NULL,NULL,L200,MITSUBISHI,NULL,10-MB-38,NULL,Olhão,NULL,ALGARVE,"37,03248","-7,817947",NULL,Ligada
VN,VLCI 39-XF-10,VLCI,SF 5VN08,SF 5VN08,NULL,NULL,L200,MITSUBISHI,NULL,39-XF-10,NULL,Olhão,NULL,ALGARVE,"37,03248","-7,817947",NULL,Ligada
VN,VLCI 94-VJ-52,VLCI,SF 1VN01,SF 1VN01,NULL,NULL,L200,MITSUBISHI,NULL,94-VJ-52,NULL,Bragança,NULL,NORTE,"41,799671","-6,761314",NULL,Ligada
FSBF,TB TFA28,NULL,NULL,NULL,TFA28,Trator Valtra Serie A (115cv),VALTRA,SÉRIE A (115cv),YK5A115HOMS334019,AN 58 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA29,NULL,NULL,NULL,TFA29,Trator Valtra Serie A (115cv),VALTRA,SÉRIE A (115cv),YK5A115HOMS322045,AN 51 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA30,NULL,NULL,NULL,TFA30,Trator Valtra Serie A (115cv),VALTRA,SÉRIE A (115cv),YK5A115HOMS320001,AN 35 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA31,NULL,NULL,NULL,TFA31,Trator Valtra Serie A (115cv),VALTRA,SÉRIE A (115cv),YK5A115HOMS320016,AN 48 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA32,NULL,NULL,NULL,TFA32,Trator Valtra Serie A (115cv),VALTRA,SÉRIE A (115cv),YK5A115HOMS320006,AN 60 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA33,NULL,NULL,NULL,TFA33,Trator Valtra Serie A (115cv),VALTRA,SÉRIE A (115cv),YK5A115HOMS322050,AN 59 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA34,NULL,NULL,NULL,TFA34,Trator Valtra Serie A (115cv),VALTRA,SÉRIE A (115cv),YK5A115HOMS326018,AN 53 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA35,NULL,NULL,NULL,TFA35,Trator Valtra Serie A (115cv),VALTRA,SÉRIE A (115cv),YK5A115HOMS333032,AN 55 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA36,NULL,NULL,NULL,TFA36,Trator Valtra Serie A (115cv),VALTRA,SÉRIE A (115cv),YK5A115HOMS326059,AN 56 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA37,NULL,NULL,NULL,TFA37,Trator Valtra Serie A (115cv),VALTRA,SÉRIE A (115cv),YK5A115HOMS322043,AN 57 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA38,NULL,NULL,NULL,TFA38,Trator Valtra Serie A (115cv),VALTRA,SÉRIE A (115cv),YK5A115HOMS322004,AN 52 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA39,NULL,NULL,NULL,TFA39,Trator Valtra Serie A (115cv),VALTRA,SÉRIE A (115cv),YK5A115HOMS322017,AN 47 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA40,NULL,NULL,NULL,TFA40,Trator Valtra Serie A (115cv),VALTRA,SÉRIE A (115cv),YK5A115HOMS320026,AN 54 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA41,NULL,NULL,NULL,TFA41,Trator Valtra Serie N (135cv),VALTRA,SÉRIE N (135cv),YK5N135HOMS229026,AN 64 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA42,NULL,NULL,NULL,TFA42,Trator Valtra Serie N (135cv),VALTRA,SÉRIE N (135cv),YK5N135HOMS243007,AN 70 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA43,NULL,NULL,NULL,TFA43,Trator Valtra Serie N (135cv),VALTRA,SÉRIE N (135cv),YK5N135HOMS012049,AN 74 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA44,NULL,NULL,NULL,TFA44,Trator Valtra Serie N (135cv),VALTRA,SÉRIE N (135cv),YK5N135HOMS308045,AN 71 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA45,NULL,NULL,NULL,TFA45,Trator Valtra Serie N (135cv),VALTRA,SÉRIE N (135cv),YK5N135HOMS315006,AN 72 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA46,NULL,NULL,NULL,TFA46,Trator Valtra Serie N (135cv),VALTRA,SÉRIE N (135cv),YK5N135HOMS281036,AN 69 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA47,NULL,NULL,NULL,TFA47,Trator Valtra Serie N (135cv),VALTRA,SÉRIE N (135cv),YK5N135HOMS230061,AN 65 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA48,NULL,NULL,NULL,TFA48,Trator Valtra Serie N (135cv),VALTRA,SÉRIE N (135cv),YK5N135HOMS183003,AN 62 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA49,NULL,NULL,NULL,TFA49,Trator Valtra Serie N (135cv),VALTRA,SÉRIE N (135cv),YK5N135HOMS223010,AN 66 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA50,NULL,NULL,NULL,TFA50,Trator Valtra Serie N (135cv),VALTRA,SÉRIE N (135cv),YK5N135HOMS182025,AN 63 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA51,NULL,NULL,NULL,TFA51,Trator Valtra Serie N (135cv),VALTRA,SÉRIE N (135cv),YK5N135HOMS225032,AN 67 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA52,NULL,NULL,NULL,TFA52,Trator Valtra Serie N (135cv),VALTRA,SÉRIE N (135cv),YK5N135HOMS316024,AN 73 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,TB TFA53,NULL,NULL,NULL,TFA53,Trator Valtra Serie N (135cv),VALTRA,SÉRIE N (135cv),YK5N135HOMS280009,AN 68 XG,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,PM E,NULL,NULL,NULL,E,Porta Máquinas MAN TGS 33.460 6x4,MAN,NULL,NULL,NULL,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,PM VT04,NULL,NULL,NULL,VT04,Porta Máquinas MAN TGS 18.520 4x2,MAN,TGS 18.520 4x2 BL SA,WMA06JZZ5RM935884,BF-07-AP,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,PM VT05,NULL,NULL,NULL,VT05,Porta Máquinas MAN TGS 18.520 4x2,MAN,TGS 18.520 4x2 BL SA,WMA06JZZXRM938747,BF-04-AP,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,PM VT06,NULL,NULL,NULL,VT06,Porta Máquinas MAN TGS 18.520 4x2,MAN,TGS 18.520 4x2 BL SA,WMA06JZZ9RM939257,BF-48-ZC,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,PM VT07,NULL,NULL,NULL,VT07,Porta Máquinas MAN TGS 18.520 4x2,MAN,TGS 18.520 4x2 BL SA,WMA06JZZXRM941065,BG-44-FB,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,PM VT08,NULL,NULL,NULL,VT08,Porta Máquinas MAN TGS 18.520 4x2,MAN,TGS 18.520 4x2 BL SA,WMA06JZZ6RM941080,BG-43-FB,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,PM VT09,NULL,NULL,NULL,VT09,Porta Máquinas MAN TGS 18.520 4x2,MAN,TGS 18.520 4x2 BL SA,WMA06JZZ3RM941098,BF-46-ZC,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,PM VT10,NULL,NULL,NULL,VT10,Porta Máquinas MAN TGS 18.520 4x2,MAN,TGS 18.520 4x2 BL SA,WMA06JZZ7RM941122,BG-45-FB,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,MU VT11,NULL,NULL,NULL,VT11,Multiuso MAN TGS 33.440 6x4,MAN,TGS 33.440 6x4 BB CH,WMA26EZZ5RM939613,BF-82-ZZ,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,MU VT12,NULL,NULL,NULL,VT12,Multiuso MAN TGS 33.440 6x4,MAN,TGS 33.440 6x4 BB CH,WMA26EZZ3RM934393,BF-79-ZZ,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,MU VT13,NULL,NULL,NULL,VT13,Multiuso MAN TGS 33.440 6x4,MAN,TGS 33.440 6x4 BB CH,WMA26EZZ7RM938740,BF-91-ZZ,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,MU VT14,NULL,NULL,NULL,VT14,Multiuso MAN TGS 33.440 6x4,MAN,TGS 33.440 6x4 BB CH,WMA26EZZ1RM940502,BF-85-ZZ,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
FSBF,MU VT15,NULL,NULL,NULL,VT15,Multiuso MAN TGS 33.440 6x4,MAN,TGS 33.440 6x4 BB CH,WMA26EZZ0RM935520,BF-80-ZZ,NULL,NULL,NULL,NACIONAL,NULL,NULL,NULL,Ligada
