MEGFR,TipoTerminal,DDI,UnidadeFuncional,Entidade,RadioUserAlias,COD_EQUIPA,Estado,NUTSIII,Indicativo_Operacional_Radio,Ligado_Meios_v1
ESF,Portatil,6260517,Municípiol de Nisa,ESF,SF 11-182 AA,SF 11-182,1,Alto Alentejo,S_F_ONZE_NISA,Ligado (DDI)
ESF,Portatil,6260518,Município de Sousel,ESF,SF 12-182 AA,SF 12-182,1,Alto Alentejo,S_F_DOZE_SOUSEL,Ligado (COD_EQUIPA)
ESF,Portatil,6260519,Município de Portalegre,ESF,SF 13-182 AA,SF 13-182,1,Alto Alentejo,S_F_TREZE_PORTALEGRE,Ligado (DDI)
ESF,Portatil,6260520,APAFNA - Agrupamento de Produtores Agrícolas e Florestais do Norte Alentejano,ESF,SF 01-182 AA,SF 01-182,1,Alto Alentejo,S_F_UM_PORTALEGRE,Ligado (DDI)
ESF,Portatil,6260521,APFDP - Associação de Produtores Florestais do Distrito de Portalegre,ESF,SF 02-182.2 AA,SF 02-182,1,Alto Alentejo,S_F_DOIS_PORTALEGRE,Ligado (COD_EQUIPA)
ESF,Portatil,6260522,Município de Castelo Vide,ESF,SF 03-182.2 AA,SF 03-182,1,Alto Alentejo,S_F_TRES_CASTELO_DE_VIDE,Ligado (COD_EQUIPA)
ESF,Portatil,6260523,APFLOGAV - Associação de Produtores Florestais do Município de Gavião,ESF,SF 04-182.2 AA,SF 04-182,1,Alto Alentejo,S_F_QUATRO_GAVIÃO,Ligado (COD_EQUIPA)
ESF,Portatil,6260524,Município de Alter do Chão,ESF,SF 05-182.2 AA,SF 05-182,1,Alto Alentejo,S_F_CINC_ALTER_DO_CHÃO,Ligado (DDI)
ESF,Portatil,6260525,Município de Avis,ESF,SF 06-182.2 AA,SF 06-182,1,Alto Alentejo,S_F_SEIS_AVIS,Ligado (COD_EQUIPA)
ESF,Portatil,6260526,Município do Crato,ESF,SF 07-182.2 AA,SF 07-182,1,Alto Alentejo,S_F_SETE_CRATO,Ligado (COD_EQUIPA)
ESF,Portatil,6260527,Município de Elvas,ESF,SF 08-182.2 AA,SF 08-182,1,Alto Alentejo,S_F_OITO_ELVAS,Ligado (DDI)
ESF,Portatil,6260528,Município de Fronteira,ESF,SF 09-182.2 AA,SF 09-182,1,Alto Alentejo,S_F_NOVE_FRONTEIRA,Ligado (COD_EQUIPA)
ESF,Portatil,6260529,Município do Marvão,ESF,SF 10-182.2 AA,SF 10-182,1,Alto Alentejo,S_F_DEZ_MARVÃO,Ligado (DDI)
ESF,Portatil,6260530,Município de Nisa,ESF,SF 11-182.2 AA,SF 11-182,1,Alto Alentejo,S_F_ONZE_NISA,NÃO ligado
ESF,Portatil,6260531,Município de Sousel,ESF,SF 12-182.2 AA,SF 12-182,1,Alto Alentejo,S_F_DOZE_SOUSEL,Ligado (DDI)
ESF,Portatil,6260532,Município de Portalegre,ESF,SF 13-182.2 AA,SF 13-182,1,Alto Alentejo,S_F_TREZE_PORTALEGRE,NÃO ligado
ESF,Viatura,6260533,"Associação dos Agricultores dos Concelhos de Abrantes, Constância, Sardoal e Mação",ESF,SF 14-182 AA,SF 14-182,1,Alto Alentejo,S_F_CATORZE_PONTE_DE_SOR,Ligado (DDI)
ESF,Portatil,6260534,Associação dos Agricultores dos Concelhos de Abrantes. Constância. Sardoal e Mação,ESF,SF 14-182.2 AA,SF 14-182,1,Alto Alentejo,S_F_CATORZE_PONTE_DE_SOR,Ligado (DDI)
BSF,Viatura,6260535,Comunidade Intermunicipal do Alto Alentejo - BRIG-1-182,BSF,SF 15-182 AA,SF 15-182,1,Alto Alentejo,BRIGADA_UM_CIM_ALTO_ALENTEJO,Ligado (DDI)
BSF,Portatil,6260536,Comunidade Intermunicipal do Alto Alentejo - BRIG-1-182,BSF,SF 15-182.2 AA,SF 15-182,1,Alto Alentejo,BRIGADA_UM_CIM_ALTO_ALENTEJO,Ligado (DDI)
BSF,Viatura,6260537,Comunidade Intermunicipal do Alto Alentejo - BRIG-1-182,BSF,SF 16-182 AA,SF 16-182,1,Alto Alentejo,BRIGADA_UM_CIM_ALTO_ALENTEJO,Ligado (DDI)
BSF,Portatil,6260538,Comunidade Intermunicipal do Alto Alentejo - BRIG-1-182,BSF,SF 16-182.2 AA,SF 16-182,1,Alto Alentejo,BRIGADA_UM_CIM_ALTO_ALENTEJO,Ligado (DDI)
BSF,Viatura,6260539,Comunidade Intermunicipal do Alto Alentejo - BRIG-1-182,BSF,SF 17-182 AA,SF 17-182,1,Alto Alentejo,BRIGADA_UM_CIM_ALTO_ALENTEJO,Ligado (DDI)
BSF,Portatil,6260540,Comunidade Intermunicipal do Alto Alentejo - BRIG-1-182,BSF,SF 17-182.2 AA,SF 17-182,1,Alto Alentejo,BRIGADA_UM_CIM_ALTO_ALENTEJO,Ligado (DDI)
BSF,Portatil,6260541,Comunidade Intermunicipal do Alto Alentejo - BRIG-2-182,BSF,SF 18-182 AA,SF 18-182,1,Alto Alentejo,BRIGADA_DOIS_CIM_ALTO_ALENTEJO,Ligado (DDI)
BSF,Viatura,6260542,Comunidade Intermunicipal do Alto Alentejo - BRIG-2-182,BSF,SF 18-182.2 AA,SF 18-182,1,Alto Alentejo,BRIGADA_DOIS_CIM_ALTO_ALENTEJO,Ligado (DDI)
BSF,Portatil,6260543,Comunidade Intermunicipal do Alto Alentejo - BRIG-2-182,BSF,SF 19-182 AA,SF 19-182,1,Alto Alentejo,BRIGADA_DOIS_CIM_ALTO_ALENTEJO,Ligado (DDI)
BSF,Viatura,6260544,Comunidade Intermunicipal do Alto Alentejo - BRIG-2-182,BSF,SF 19-182.2 AA,SF 19-182,1,Alto Alentejo,BRIGADA_DOIS_CIM_ALTO_ALENTEJO,Ligado (DDI)
BSF,Portatil,6260545,Comunidade Intermunicipal do Alto Alentejo - BRIG-2-182,BSF,SF 20-182 AA,SF 20-182,1,Alto Alentejo,BRIGADA_DOIS_CIM_ALTO_ALENTEJO,Ligado (DDI)
BSF,Viatura,6260546,Comunidade Intermunicipal do Alto Alentejo - BRIG-2-182,BSF,SF 20-182.2 AA,SF 20-182,1,Alto Alentejo,BRIGADA_DOIS_CIM_ALTO_ALENTEJO,Ligado (DDI)
ESF,Portatil,6260547,APFLOBEV - Associação dos Produtores Florestais da Freguesia de Belver,ESF,SF 21-182 AA,SF 21-182,1,Alto Alentejo,S_F_VINTE_E_UM_GAVIÃO,Ligado (DDI)
ESF,Viatura,6260548,APFLOBEV - Associação dos Produtores Florestais da Freguesia de Belver,ESF,SF 21-182.2 AA,SF 21-182,1,Alto Alentejo,S_F_VINTE_E_UM_GAVIÃO,Ligado (DDI)
BSF,Portatil,6260549,Comunidade Intermunicipal do Alto Alentejo - BRIG-1-182 - Tecnico 1,BSF,SF BR1-182 AA,SF 15-182,1,Alto Alentejo,BRIGADA_UM_CIM_ALTO_ALENTEJO,Ligado (COD_EQUIPA)
BSF,Portatil,6260550,Comunidade Intermunicipal do Alto Alentejo - BRIG-2-182 - Tecnico 2,BSF,SF BR2-182 AA,SF 18-182,1,Alto Alentejo,BRIGADA_DOIS_CIM_ALTO_ALENTEJO,Ligado (COD_EQUIPA)
ESF,Portatil,6260551,APFCAN - Associação de Produtores Florestais dos Concelhos de Alcobaça e Nazaré,ESF,SF 02-16B OE,SF 02-16B,1,Oeste,S_F_DOIS_ALCOBAÇA,Ligado (DDI)
ESF,Viatura,6260552,APFCAN - Associação de Produtores Florestais dos Concelhos de Alcobaça e Nazaré,ESF,SF 02-16B.2 OE,SF 02-16B,1,Oeste,S_F_DOIS_ALCOBAÇA,Ligado (DDI)
ESF,Portatil,6260553,APAS FLORESTA - Associação de Produtores Florestais,ESF,SF 03-16B.2 OE,SF 03-16B,1,Oeste,S_F_TRES_CADAVAL,Ligado (COD_EQUIPA)
ESF,Viatura,6260554,ADSAICA - Associação de Desenvolvimento das Serras de Aire e Candeeiros,ESF,SF 05-16C OE,SF 05-16C,1,Oeste,S_F_CINCO_ALCANENA,Ligado (DDI)
ESF,Portatil,6260555,ADSAICA - Associação de Desenvolvimento das Serras de Aire e Candeeiros - pedir os distritos em falta,ESF,SF 05-16C.2 OE,SF 05-16C,1,Oeste,S_F_CINCO_ALCANENA,Ligado (DDI)
ESF,Portatil,6260556,Município de Peniche,ESF,SF 06-16B OE,SF 06-16B,1,Oeste,S_F_SEIS_PENICHE,Ligado (DDI)
ESF,Portatil,6260558,Município de Torres Vedras,ESF,SF 07-16B.2 OE,SF 07-16B,1,Oeste,S_F_SETE_TORRES_VEDRAS,Ligado (COD_EQUIPA)
ESF,Viatura,6260559,APFCAN - Associação de Produtores Florestais dos Concelhos de Alcobaça e Nazaré,ESF,SF 08-163 OE,SF 08-163,1,Oeste,S_F_OITO_ALCOBAÇA,Ligado (DDI)
ESF,Portatil,6260560,APFCAN - Associação de Produtores Florestais dos Concelhos de Alcobaça e Nazaré,ESF,SF 08-163.2 OE,SF 08-163,1,Oeste,S_F_OITO_ALCOBAÇA,Ligado (DDI)
BSF,Viatura,6260561,Comunidade Intermunicipal do Oeste - BRIG-1-16B,BSF,SF 08-16B OE,SF 08-16B,1,Oeste,BRIGADA_UM_CIM_OESTE,Ligado (DDI)
BSF,Portatil,6260562,Comunidade Intermunicipal do Oeste - BRIG-1-16B,BSF,SF 08-16B.2 OE,SF 08-16B,1,Oeste,BRIGADA_UM_CIM_OESTE,Ligado (DDI)
BSF,Viatura,6260563,Comunidade Intermunicipal do Oeste - BRIG-1-16B,BSF,SF 09-16B OE,SF 09-16B,1,Oeste,BRIGADA_UM_CIM_OESTE,Ligado (DDI)
BSF,Portatil,6260564,Comunidade Intermunicipal do Oeste - BRIG-1-16B,BSF,SF 09-16B.2 OE,SF 09-16B,1,Oeste,BRIGADA_UM_CIM_OESTE,Ligado (DDI)
BSF,Viatura,6260565,Comunidade Intermunicipal do Oeste - BRIG-1-16B,BSF,SF 10-16B OE,SF 10-16B,1,Oeste,BRIGADA_UM_CIM_OESTE,Ligado (COD_EQUIPA)
BSF,Portatil,6260566,Comunidade Intermunicipal do Oeste - BRIG-1-16B,BSF,SF 10-16B.2 OE,SF 10-16B,1,Oeste,BRIGADA_UM_CIM_OESTE,Ligado (COD_EQUIPA)
ESF,Portatil,6260567,Município de Torres Vedras,ESF,SF 11-16B.2 OE,SF 11-16B,1,Oeste,NULL,Ligado (COD_EQUIPA)
BSF,Portatil,6260568,Comunidade Intermunicipal do Oeste - BRIG-1-16B - Tecnico 1,BSF,SF BR1-16B OE,SF 08-16B,1,Oeste,BRIGADA_UM_CIM_OESTE,Ligado (COD_EQUIPA)
ESF,Portatil,6260569,Cooperativa Agrícola de Sanfins CRL,ESF,SF 02-161.2 RA,SF 02-161,1,Região de Aveiro,S_F_DOIS_SEVER_DO_VOUGA,Ligado (DDI)
ESF,Portatil,6260570,Associação Florestal do Baixo Vouga,ESF,SF 03-161.2 RA,SF 03-161,1,Região de Aveiro,S_F_TRÊS_ÁGUEDA,Ligado (DDI)
ESF,Portatil,6260571,Município de Águeda,ESF,SF 04-161.2 RA,SF 04-161,1,Região de Aveiro,S_F_QUATRO_ÁGUEDA,Ligado (DDI)
ESF,Portatil,6260572,Associação Florestal do Concelho de Ansião,ESF,SF 02-164 RL,SF 02-164,1,Região de Leiria,S_F_DOIS_ANSIÃO,Ligado (DDI)
ESF,Portatil,6260573,Associação Florestal do Concelho de Ansião,ESF,SF 02-164.2 RL,SF 02-164,1,Região de Leiria,S_F_DOIS_ANSIÃO,Ligado (COD_EQUIPA)
ESF,Portatil,6260574,Associação de Produrores Florestais de Pombal,ESF,SF 03-163 RL,SF 03-163,1,Região de Leiria,S_F_TRES_POMBAL,Ligado (DDI)
ESF,Viatura,6260575,APFP - Associação de Produtores Florestais de Pombal,ESF,SF 03-163.2 RL,SF 03-163,1,Região de Leiria,S_F_TRES_POMBAL,Ligado (DDI)
ESF,Portatil,6260576,Município de Pombal,ESF,SF 06-163 RL,SF 06-163,1,Região de Leiria,S_F_SEIS_POMBAL,Ligado (DDI)
ESF,Viatura,6260577,Município de Pombal,ESF,SF 06-163.2 RL,SF 06-163,1,Região de Leiria,S_F_SEIS_POMBAL,Ligado (DDI)
ESF,Portatil,6260578,Conselho Directivo dos Baldios de Castanheira de Pêra,ESF,SF 06-164 RL,SF 06-164,1,Região de Leiria,S_F_SEIS_CASTANHEIRA_DE_PERA,Ligado (DDI)
ESF,Portatil,6260579,Conselho Directivo dos Baldios de Castanheira de Pêra,ESF,SF 06-164.2 RL,SF 06-164,1,Região de Leiria,S_F_SEIS_CASTANHEIRA_DE_PERA,Ligado (COD_EQUIPA)
ESF,Portatil,6260580,Associação de Produrores Florestais de Pombal,ESF,SF 07-163 RL,SF 07-163,1,Região de Leiria,S_F_SETE_POMBAL,Ligado (DDI)
ESF,Portatil,6260581,APFP - Associação de Produtores Florestais de Pombal,ESF,SF 07-163.2 RL,SF 07-163,1,Região de Leiria,S_F_SETE_POMBAL,Ligado (COD_EQUIPA)
ESF,Portatil,6260582,APFLOR - Associação de Produtores e Proprietários Florestais do Concelho de Pedrógão Grande,ESF,SF 08-164 RL,SF 08-164,1,Região de Leiria,S_F_OITO_PEDROGÃO_GRANDE,Ligado (DDI)
ESF,Portatil,6260583,APFLOR - Associação de Produtores e Proprietários Florestais do Concelho de Pedrógão Grande,ESF,SF 08-164.2 RL,SF 08-164,1,Região de Leiria,S_F_OITO_PEDROGÃO_GRANDE,Ligado (COD_EQUIPA)
ESF,Viatura,6260584,APFP - Associação de Produtores Florestais de Pombal,ESF,SF 09-163 RL,SF 09-163,1,Região de Leiria,S_F_NOVE_POMBAL,Ligado (DDI)
ESF,Portatil,6260585,APFP - Associação de Produtores Florestais de Pombal,ESF,SF 09-163.2 RL,SF 09-163,1,Região de Leiria,S_F_NOVE_POMBAL,Ligado (DDI)
ESF,Viatura,6260586,Associação Florestal do Concelho de Ansião,ESF,SF 10-163 RL,SF 10-163,1,Região de Leiria,S_F_DEZ_POMBAL,Ligado (DDI)
ESF,Portatil,6260587,Associação Florestal do Concelho de Ansião,ESF,SF 10-163.2 RL,SF 10-163,1,Região de Leiria,S_F_DEZ_POMBAL,Ligado (DDI)
ESF,Viatura,6260588,Conselho Directivo dos Baldios da Freguesia de Coentral,ESF,SF 11-164 RL,SF 11-164,1,Região de Leiria,S_F_ONZE_CASTANHEIRA_DE_PERA,Ligado (DDI)
ESF,Portatil,6260589,Conselho Directivo dos Baldios do Coentral,ESF,SF 11-164.2 RL,SF 11-164,1,Região de Leiria,S_F_ONZE_CASTANHEIRA_DE_PERA,Ligado (DDI)
ESF,Portatil,6260590,Associação de Produtores Florestais do Concelho de Alvaiázere,ESF,SF 12-164 RL,SF 12-164,1,Região de Leiria,S_F_DOZE_ALVAIAZERE,Ligado (DDI)
ESF,Portatil,6260591,Associação de Produtores Florestais do Concelho de Alvaiázere,ESF,SF 12-164.2 RL,SF 12-164,1,Região de Leiria,S_F_DOZE_ALVAIAZERE,Ligado (COD_EQUIPA)
ESF,Viatura,6260592,Associação Florestal do Concelho de Ansião,ESF,SF 15-164 RL,SF 15-164,1,Região de Leiria,S_F_QUINZE_ANSIÃO,Ligado (DDI)
ESF,Portatil,6260593,Associação Florestal do Concelho de Ansião,ESF,SF 15-164.2 RL,SF 15-164,1,Região de Leiria,S_F_QUINZE_ANSIÃO,Ligado (DDI)
ESF,Viatura,6260594,Associação de Produtores Agro-Florestais do Concelho de Figueiró dos Vinhos,ESF,SF 17-164 RL,SF 17-164,1,Região de Leiria,S_F_DEZASSETE_FIGUEIRÓ_DOS_VINHOS,Ligado (DDI)
ESF,Portatil,6260595,Associação de Produtores Agro-Florestais do Concelho de Figueiró dos Vinhos,ESF,SF 17-164.2 RL,SF 17-164,1,Região de Leiria,S_F_DEZASSETE_FIGUEIRÓ_DOS_VINHOS,Ligado (DDI)
ESF,Portatil,6260596,Associação de Produtores Florestais do Concelho de Alvaiázere,ESF,SF 22-164 RL,SF 22-164,1,Região de Leiria,S_F_VINTE_E_DOIS_ALVAIAZERE,Ligado (DDI)
ESF,Viatura,6260597,Associação de Produtores Florestais do Concelho de Alvaiázere,ESF,SF 22-164.2 RL,SF 22-164,1,Região de Leiria,S_F_VINTE_E_DOIS_ALVAIAZERE,Ligado (DDI)
ESF,Viatura,6260598,APFLOR - Associação de Produtores e Proprietários Florestais do Concelho de Pedrógão Grande,ESF,SF 23-164 RL,SF 23-164,1,Região de Leiria,S_F_VINTE_E_TRES_PEDROGÃO_GRANDE,Ligado (DDI)
ESF,Portatil,6260599,APFLOR - Associação de Produtores e Proprietários Florestais do Concelho de Pedrógão Grande,ESF,SF 23-164.2 RL,SF 23-164,1,Região de Leiria,S_F_VINTE_E_TRES_PEDROGÃO_GRANDE,Ligado (DDI)
ESF,Viatura,6260600,APAFNA - Agrupamento de Produtores Agrícolas e Florestais do Norte Alentejano,ESF,SF 01-182.2 AA,SF 01-182,1,Alto Alentejo,S_F_UM_PORTALEGRE,Ligado (DDI)
ESF,Viatura,6260601,ADSAICA-Associação de Desenvolvimento das Serras de Aire e Candeeiros,ESF,SF 01-163.2 OE,SF 01-163,1,Oeste,S_F_UM_PORTO_DE_MÓS,Ligado (DDI)
ESF,Viatura,6260602,Associação Florestal do Baixo Vouga,ESF,SF 01-161.2 RA,SF 01-161,1,Região de Aveiro,S_F_UM_ALBERGARIA_A_VELHA,Ligado (DDI)
VN,Viatura,6260603,Reserva Natural das Dunas de São Jacinto,VN,SF 2VN05 RA,SF 2VN05,1,Região de Aveiro,NULL,Ligado (DDI)
VN,Portatil,6260604,Parque Natural da Serra de São Mamede - PNSSM / Monumento Natural das Portas de Ródão,VN,SF 4VN01 AA,SF 4VN01,1,Alto Alentejo,NULL,Ligado (DDI)
VN,Portatil,6260605,Rede Natura Alto Alentejo,VN,SF 4VN04 AA,SF 4VN04,1,Alto Alentejo,NULL,Ligado (DDI)
CNAF,Portatil,6260606,Mata Nacional de Leiria (Aceiro I ao Aceiro Exterior Sul),CNAF,SF CNAF07 RL,CNAF 07,1,Região de Leiria,NULL,Ligado (DDI)
CNAF,Viatura,6260607,ICNF - Centro,CNAF,SF CNAF09 RL,CNAF 09,1,Região de Leiria,CNAF_NOVE_MARINHA_GRANDE,Ligado (DDI)
CNAF,Viatura,6260608,Mata Nacional do Valado,CNAF,SF CNAF12 RL,CNAF 12,1,Oeste,CNAF_DOZE_VALADO,Ligado (DDI)
CNAF,Portatil,6260609,Mata Nacional do Valado,CNAF,SF CNAF12.2 RL,CNAF 12,1,Oeste,CNAF_DOZE_VALADO,Ligado (DDI)
EGFR,Portatil,6260610,GFR - Centro,GFR,SF NSR RL1 RL,GFR RL,1,Região de Leiria,NULL,NÃO ligado
EGFR,Portatil,6260611,GFR - Centro,GFR,SF NSR RL2 RL,GFR RL,1,Região de Leiria,NULL,Ligado (DDI)
EGFR,Portatil,6260612,GFR - Centro,GFR,SF NSR RL3 RL ,GFR RL,1,Região de Leiria,NULL,Ligado (DDI)
EGFR,Portatil,6260613,GFR - Centro,GFR,SF NSR RL4 RL ,GFR RL,1,Região de Leiria,NULL,NÃO ligado
EGFR,Portatil,6260614,GFR - Centro,GFR,SF NSR RA1 RA ,GFR RA,1,Região de Aveiro,NULL,Ligado (DDI)
EGFR,Portatil,6260615,GFR - Centro,GFR,SF NSR RA2 RA ,GFR RA,1,Região de Aveiro,NULL,NÃO ligado
EGFR,Portatil,6260616,GFR - Centro,GFR,SF NSR RA3 RA ,GFR RA,1,Região de Coimbra,NULL,NÃO ligado
EGFR,Portatil,6260617,GFR - Centro,GFR,SF NSR RA4 RA ,GFR RA,1,Região de Coimbra,NULL,NÃO ligado
EGFR,Portatil,6260618,GFR - Alentejo,GFR,SF NSR AA1 AA,GFR AA,1,Alto Alentejo,NULL,NÃO ligado
EGFR,Portatil,6260619,GFR - Alentejo,GFR,SF NSR AA2 AA,GFR AA,1,Alto Alentejo,NULL,NÃO ligado
EGFR,Portatil,6260620,GFR - Alentejo,GFR,SF NSR AA3 AA,GFR AA,1,Alto Alentejo,NULL,NÃO ligado
EGFR,Portatil,6260621,GFR - Alentejo,GFR,SF NSR AA4 AA,GFR AA,1,Alto Alentejo,NULL,NÃO ligado
EGFR,Portatil,6260622,GFR - Lisboa e Vale do Tejo,GFR,SF NSR OE1 OE,GFR OE,1,Lezíria do Tejo,NULL,Ligado (DDI)
EGFR,Portatil,6260623,GFR - Lisboa e Vale do Tejo,GFR,SF NSR OE2 OE,GFR OE,1,Oeste,NULL,Ligado (DDI)
EGFR,Portatil,6260624,GFR - Lisboa e Vale do Tejo,GFR,SF NSR OE3 OE,GFR OE,1,Viseu Dão Lafões,NULL,NÃO ligado
EGFR,Portatil,6260625,GFR - Lisboa e Vale do Tejo,GFR,SF NSR OE4 OE,GFR OE,1,Baixo Alentejo,NULL,NÃO ligado
EGFR,Portatil,6260626,GFR - Alentejo,GFR,SF NSR_AA5 AA,GFR RL,1,Alto Alentejo,NULL,NÃO ligado
ESF,Portatil,6261097,Associação Florestal do Baixo Vouga,ESF,SF 05-161.2 AV,SF 05-161,1,Região de Aveiro,S_F_CINCO_ANADIA,NÃO ligado
CNAF,Viatura,6261149,PNSSM-Serra de São Mamede,CNAF,SF CNAF49.2 PG,CNAF 49,1,Alto Alentejo,CNAF_QUARENTA_E_NOVE_SÃO_MAMEDE,NÃO ligado
ESF,Viatura,6265012,Fundação Mata do Bussaco,ESF,SF 06-161 AV,SF 06-161,1,Região de Coimbra,S_F_SEIS_MEALHADA,NÃO ligado
ESF,Viatura,6265027,Associação Florestal do Baixo Vouga,ESF,SF 05-161 AV,SF 05-161,1,Região de Aveiro,S_F_CINCO_ANADIA,NÃO ligado
ESF,Portatil,7260500,Município de Ourique,ESF,SF 01-184 BA,SF 01-184,1,Baixo Alentejo,S_F_UM_OURIQUE,Ligado (COD_EQUIPA)
ESF,Portatil,7260501,Município de Almodôvar,ESF,SF 02-184 BA,SF 02-184,1,Baixo Alentejo,S_F_DOIS_ALMODÔVAR,Ligado (DDI)
ESF,Portatil,7260502,Município de Barrancos,ESF,SF 03-184 BA,SF 03-184,1,Baixo Alentejo,S_F_QUATRO_BARRANCOS,Ligado (COD_EQUIPA)
ESF,Portatil,7260503,ASPAFLOBAL-Associação de Produtores Florestais do Barlavento Algarvio,ESF,SF 04-150 AG,SF 04-150,1,Algarve,S_F_QUATRO_MONCHIQUE,Ligado (DDI)
ESF,Portatil,7260504,Município de Moura,ESF,SF 04-184 BA,SF 04-184,1,Baixo Alentejo,S_F_QUATRO_MOURA,Ligado (DDI)
ESF,Portatil,7260505,Município da Vidigueira,ESF,SF 05-184 BA,SF 05-184,1,Baixo Alentejo,S_F_CINCO_VIDIGUEIRA,Ligado (COD_EQUIPA)
ESF,Portatil,7260506,Município de Portimão,ESF,SF 07-150 AG,SF 07-150,1,Algarve,S_F_SETE_PORTIMÃO,Ligado (COD_EQUIPA)
ESF,Portatil,7260507,Município de Vila Real de Santo António,ESF,SF 09-150 AG,SF 09-150,1,Algarve,S_F_NOVE_VILA_REAL_SANTO_ANTÓNIO,Ligado (DDI)
ESF,Portatil,7260508,Associação de Municipios Terras do Infante,ESF,SF 10-150 AG,SF 10-150,1,Algarve,S_F_DEZ_LAGOS,Ligado (COD_EQUIPA)
ESF,Portatil,7260509,Associação de Municipios Terras do Infante,ESF,SF 11-150 AG,SF 11-150,1,Algarve,S_F_ONZE_VILA_DO_BISPO,Ligado (COD_EQUIPA)
ESF,Portatil,7260510,Associação dos Produtores Florestais da Serra do Caldeirão,ESF,SF 02-150 AG,SF 02-150,1,Algarve,S_F_DOIS_LOULÉ,Ligado (DDI)
ESF,Viatura,7260511,Associação dos Produtores Florestais da Serra do Caldeirão,ESF,SF 02-150.2 AG,SF 02-150,1,Algarve,S_F_DOIS_LOULÉ,Ligado (DDI)
ESF,Portatil,7260512,CUMEADAS - Associação de Proprietários Florestais das Cumeadas do Baixo Guadiana,ESF,SF 03-150 AG,SF 03-150,1,Algarve,S_F_TRES_ALCOUTIM,Ligado (DDI)
ESF,Viatura,7260513,CUMEADAS - Associação de Proprietários Florestais das Cumeadas do Baixo Guadiana,ESF,SF 03-150.2 AG,SF 03-150,1,Algarve,S_F_TRES_ALCOUTIM,Ligado (DDI)
ESF,Portatil,7260514,ASPAFLOBAL - Associação de Produtores Florestais do Barlavento Algarvio,ESF,SF 04-150.2 AG,SF 04-150,1,Algarve,S_F_QUATRO_MONCHIQUE,Ligado (COD_EQUIPA)
ESF,Portatil,7260515,Município de Silves,ESF,SF 05-150 AG,SF 05-150,1,Algarve,S_F_CINCO_SILVES,Ligado (DDI)
ESF,Viatura,7260516,Município de Silves,ESF,SF 05-150.2 AG,SF 05-150,1,Algarve,S_F_CINCO_SILVES,Ligado (DDI)
ESF,Portatil,7260517,Município de Portimão,ESF,SF 07-150.2 AG,SF 07-150,1,Algarve,S_F_SETE_PORTIMÃO,Ligado (DDI)
ESF,Portatil,7260518,Município de Vila Real de Santo António,ESF,SF 09-150.2 AG,SF 09-150,1,Algarve,S_F_NOVE_VILA_REAL_SANTO_ANTÓNIO,Ligado (COD_EQUIPA)
ESF,Portatil,7260519,Associação de Municipios Terras do Infante,ESF,SF 10-150.2 AG,SF 10-150,1,Algarve,S_F_DEZ_LAGOS,Ligado (DDI)
ESF,Portatil,7260520,Associação de Municipios Terras do Infante,ESF,SF 11-150.2 AG,SF 11-150,1,Algarve,S_F_ONZE_VILA_DO_BISPO,Ligado (DDI)
ESF,Portatil,7260521,ASPAFLOBAL - Associação de Produtores Florestais do Barlavento Algarvio,ESF,SF 12-150 AG,SF 12-150,1,Algarve,S_F_DOZE_MONCHIQUE,Ligado (DDI)
ESF,Viatura,7260522,ASPAFLOBAL - Associação de Produtores Florestais do Barlavento Algarvio,ESF,SF 12-150.2 AG,SF 12-150,1,Algarve,S_F_DOZE_MONCHIQUE,Ligado (DDI)
ESF,Portatil,7260523,Município de São Brás de Alportel,ESF,SF 13-150 AG,SF 13-150,1,Algarve,S_F_TREZE_ALPORTEL,Ligado (DDI)
ESF,Viatura,7260524,Município de São Brás de Alportel,ESF,SF 13-150.2 AG,SF 13-150,1,Algarve,S_F_TREZE_ALPORTEL,Ligado (DDI)
ESF,Viatura,7260525,Associação de Municipios Terra do Infante,ESF,SF 14-150.2 AG,SF 14-150,1,Algarve,S_F_CATORZE_ALJEZUR,Ligado (DDI)
ESF,Portatil,7260526,Terras do Infante,ESF,SF 14-150.3 AG,SF 14-150,1,Algarve,S_F_CATORZE_ALJEZUR,Ligado (DDI)
BSF,Viatura,7260527,Comunidade Intermunicipal do Algarve - BRIG-1-150,BSF,SF 15-150 AG,SF 15-150,1,Algarve,BRIGADA_UM_CIM_ALGARVE,Ligado (DDI)
BSF,Portatil,7260528,Comunidade Intermunicipal do Algarve - BRIG-1-150,BSF,SF 15-150.2 AG,SF 15-150,1,Algarve,BRIGADA_UM_CIM_ALGARVE,Ligado (DDI)
BSF,Viatura,7260529,Comunidade Intermunicipal do Algarve - BRIG-1-150,BSF,SF 16-150 AG,SF 16-150,1,Algarve,BRIGADA_UM_CIM_ALGARVE,Ligado (DDI)
BSF,Portatil,7260530,Comunidade Intermunicipal do Algarve - BRIG-1-150,BSF,SF 16-150.2 AG,SF 16-150,1,Algarve,BRIGADA_UM_CIM_ALGARVE,Ligado (DDI)
ESF,Portatil,7260531,Freguesia de São Bartlomeu de Messines,ESF,SF 18-150 AG,SF 18-150,1,Algarve,S_F_DEZOITO_SILVES,Ligado (DDI)
ESF,Viatura,7260532,Freguesia de São Bartlomeu de Messines,ESF,SF 18-150.2 AG,SF 18-150,1,Algarve,S_F_DEZOITO_SILVES,Ligado (DDI)
